directory	755	.	-
directory	755	__pycache__	-
file	644	__pycache__/concrete-tests.cpython-310.pyc	2363b0bf11dd92383fb62810570d34b3167cabc886c5088b3bca812e55d40b88
file	644	__pycache__/solution.cpython-310.pyc	0138099119a97955000a02d4a515a17db9a29a7e023a4adc3c2a2e1141022656
file	644	concrete-tests.mpy	43bdf3a41fe60e095caf398f1d75e0ecafc6824b71b20b6cbb1117fd44a979a2
file	644	concrete-tests.py	366e63b3faef7ac6d2583030b045686b826a14ba8cc3865492e332845e684109
file	644	kore-exec.tar.gz	b1c10f35922224ebf9a4205a0b4ec0172bcb23ba527efcd326608a916c4bb1a4
file	644	prompt.py	430706f794ffabb60ec5818ca7c9fdbd281b97ef9d3ac6d6ba140a7a2498f5a5
file	755	prove.sh	50048a72c2b456d4679bdbcf2fb6d5a61c66ae345e17677e9ac0ada40df41ea1
file	644	py2mpy.py	406485eac118431c08ef59f30f79dfa6aa9d5825408917fc5ce7c806e664db16
directory	755	reference-semantics	-
directory	755	reference-semantics/semantics	-
file	644	reference-semantics/semantics.k	57e8f9f3178639bbb87f95e5cc596bbaa91a6463f965b1965911eff9a0269f97
file	644	reference-semantics/semantics/assert.k	4258987a261d24b02ab3abfa52b3b2e013ea6323f9d5eb9a59c8f42cbcba030b
file	644	reference-semantics/semantics/bool.k	8d6cfa9cd1ed776e51d776e4d358c418960c57715a6f9654ef9af41aea29f4fd
file	644	reference-semantics/semantics/builtins.k	fa43a855b8a4548f305f3dd210c8f6c6e7aa15b8d1cb0b8296977f061310c2dd
file	644	reference-semantics/semantics/call.k	7e4d6c7cabe7bb4ccff52f21c5d5f30920ccb48d42864146ce53146509f736e4
file	644	reference-semantics/semantics/comprehension.k	cf7c38aad5cff698ebb05ecbadf00cbf210ddb2f54ae86f22b328311c027c6a7
file	644	reference-semantics/semantics/concrete.k	1ffea42a32610e9116506d709e9163413aeb5f6deb7824ea554aca8341f2d305
file	644	reference-semantics/semantics/controls.k	325c73757d5a7ccf541b93240accd590a2cee90d84470efa3a4a0a14165aafae
file	644	reference-semantics/semantics/core.k	e0fdc11dc2b9cd0acb18fe7c832c1ea1ac0c9e79cadf40c63f34276aca513d7e
file	644	reference-semantics/semantics/dict.k	779b06e18162464c8422bbd6ac35fa0b9e34ef82807d5c707c6f4552d63c0580
file	644	reference-semantics/semantics/float.k	5dfeee8700c90c3aa6dc515b15b74283882845fb6cdcc3627d97ef650124b70f
file	644	reference-semantics/semantics/functions.k	e4c8f67741117b29703c3c61d48a5b0f92cf7bd531e78e25c03e794a910ac193
file	644	reference-semantics/semantics/int.k	dc2da7d81578370651ecb6905b69cb44443cdd8db3869441242b81420382abe5
file	644	reference-semantics/semantics/iter.k	5085db2fed67b7bbd39f6289ec275905aaee742690895d7b3f843f73bd62f77f
file	644	reference-semantics/semantics/list.k	870c72341c25e2c16283726191a71bf5b571ed2995c8ae12e3e2923cdce5a9aa
file	644	reference-semantics/semantics/methods.k	ff9acc6dab2d1cc99ec4f2d234f27ae4526d752aae62bcfd7f9fd2a0399f7743
file	644	reference-semantics/semantics/operators.k	f3d1fd85734f5e1757307e606cbfb8d6d4bf0893ee85ce20ec99606ade910e8b
file	644	reference-semantics/semantics/range.k	810e4c04b757445c03592aef25c97d6b2cc7c6fffa646288bc6cd15a3cae643d
file	644	reference-semantics/semantics/set.k	b822c3c6944f9940a4477fa6b7a42490c407663f2a314394e9c146e8951f1ac7
file	644	reference-semantics/semantics/sort.k	df79670e4794a92e96ffc824857fbc34d3a65b6b6a3026d1dcf322128fbaba5a
file	644	reference-semantics/semantics/str.k	1bf0abf61d7c5df6301433a89c79d2ef4259d47a68d98385ff74618c4c310e0f
file	644	reference-semantics/semantics/subscript.k	dba04c0acf213bef4f9f7b11243ca00a2b3ca5fa8666c544ede7d382d27d36a7
file	644	reference-semantics/semantics/syntax.k	1e9e629e5e6e14bdd7f4d530375e8655a89366b5ecd0c24a3c57ad3b5708f2a6
file	644	reference-semantics/semantics/tuple.k	41395a1ec6a58129c78facb15b44206907c54d79e86ea363ae68cb37bfc64abb
file	644	solution.mpy	5e9e907167be11a2f30b29f110fb940b866c050c1efacbb6f638a39bfc96bab5
file	644	solution.py	955a21a616fb7de74ff4d2feacd40862a1ba6d65dfe082a35013fa606e70c485
file	644	spec.k	d3040f98f27f1ce62450ada5c2a29c5b7d05e7a8015e591a00baa4b098ad0441
file	644	verification.k	4da26ec06b74bc52e9dd464edc0e92b76104df16eda355a7d442c452f5e1f364
